Date,Longitude,Latitude,Depth,Rms,Type,Magnitude,Location,EventID
"2023-03-10T07:43:44",36.613,37.97,7,0.92,"ML",1.6,"Onikişubat (Kahramanmaraş)",560828
"2023-03-10T07:41:44",38.159,38.036,7,0.96,"ML",1.4,"Çelikhan (Adıyaman)",560830
"2023-03-10T07:38:18",37.85,38.105,7,0.26,"ML",1.9,"Doğanşehir (Malatya)",560829
"2023-03-10T07:36:58",36.133,36.191,7,0.3,"ML",1.7,"Defne (Hatay)",560826
"2023-03-10T07:34:52",35.861,36.311,7.26,0.68,"ML",1.8,"Arsuz (Hatay)",560825
"2023-03-10T07:28:39",27.554,39.155,7,0.83,"ML",1.5,"Soma (Manisa)",560851
"2023-03-10T07:28:23",38.408,38.031,7,0.86,"ML",3.1,"Çelikhan (Adıyaman)",560847
"2023-03-10T07:27:01",36.519,38.007,7.22,0.65,"ML",1.8,"Göksun (Kahramanmaraş)",560850
"2023-03-10T07:21:14",36.608,38.001,7.05,0.19,"ML",2,"Göksun (Kahramanmaraş)",560849
"2023-03-10T07:17:42",38.277,38.268,7,0.67,"ML",1.7,"Yeşilyurt (Malatya)",560848
"2023-03-10T07:15:22",38.102,37.999,7,0.25,"ML",1.9,"Doğanşehir (Malatya)",560846
"2023-03-10T07:13:45",36.447,36.638,7,0.82,"ML",1.7,"Kırıkhan (Hatay)",560816
"2023-03-10T07:12:40",36.902,37.168,4.64,0.48,"ML",2.1,"Nurdağı (Gaziantep)",560815
"2023-03-10T07:09:04",36.75,37.241,4.03,0.34,"ML",2.4,"Türkoğlu (Kahramanmaraş)",560814
"2023-03-10T07:01:42",36.248,37.866,7.09,0.79,"ML",2.5,"Saimbeyli (Adana)",560813
"2023-03-10T06:59:20",38.349,38.076,6.54,0.27,"ML",2.6,"Çelikhan (Adıyaman)",560834
"2023-03-10T06:57:23",37.465,37.718,7,0.14,"ML",2.1,"Çağlayancerit (Kahramanmaraş)",560835
"2023-03-10T06:55:38",26.301,39.343,6.95,0.42,"ML",1.7,"Ege Denizi, Midilli Adası (Lesvos) - [16.80 km] Ayvacık (Çanakkale)",560845
"2023-03-10T06:53:20",26.306,39.352,7,0.24,"ML",1.7,"Ege Denizi, Midilli Adası (Lesvos) - [15.67 km] Ayvacık (Çanakkale)",560844
"2023-03-10T06:52:32",36.167,37.792,7.02,0.81,"ML",2.2,"Saimbeyli (Adana)",560843
"2023-03-10T06:50:39",37.304,38.442,7.08,0.87,"ML",2,"Elbistan (Kahramanmaraş)",560836
"2023-03-10T06:45:52",38.331,38.559,7,0.92,"ML",1.2,"Yazıhan (Malatya)",560842
"2023-03-10T06:43:33",26.278,39.368,14.61,0.42,"ML",2.3,"Ege Denizi, Midilli Adası (Lesvos) - [14.57 km] Ayvacık (Çanakkale)",560802
"2023-03-10T06:38:45",38.169,38.056,7.04,0.33,"ML",2.6,"Çelikhan (Adıyaman)",560808
"2023-03-10T06:35:27",37.969,38.111,7,0.98,"ML",1.5,"Doğanşehir (Malatya)",560811
"2023-03-10T06:35:25",37.794,38.105,6.85,0.37,"ML",1.8,"Doğanşehir (Malatya)",560806
"2023-03-10T06:31:37",33.099,39.124,7.08,0.32,"ML",1.4,"Kulu (Konya)",560803
"2023-03-10T06:30:19",38.692,38.197,8.83,0.09,"ML",1.5,"Pütürge (Malatya)",560810
"2023-03-10T06:27:10",35.973,36.055,8.94,0.99,"ML",2.1,"Samandağ (Hatay)",560832
"2023-03-10T06:23:26",37.24,37.591,7,0.16,"ML",1.4,"Pazarcık (Kahramanmaraş)",560822
"2023-03-10T06:19:41",38.687,38.281,7,0.91,"ML",1.2,"Battalgazi (Malatya)",560824
"2023-03-10T06:15:14",37.099,37.386,12.76,0.28,"ML",2,"Dulkadiroğlu (Kahramanmaraş)",560821
"2023-03-10T06:13:26",39.709,38.536,6.29,0.23,"ML",1.9,"Maden (Elazığ)",560792
"2023-03-10T06:03:48",36.155,36.348,5.18,0.95,"ML",1.6,"Antakya (Hatay)",560801
"2023-03-10T06:02:16",36.539,37.863,6.88,0.43,"ML",1.3,"Onikişubat (Kahramanmaraş)",560793
"2023-03-10T06:02:04",37.057,37.527,7,0.48,"ML",1.6,"Dulkadiroğlu (Kahramanmaraş)",560799
"2023-03-10T06:01:13",35.274,38.686,6.96,0.44,"ML",1.5,"İncesu (Kayseri)",560790
"2023-03-10T06:00:55",38.458,38.151,7,0.4,"ML",2.4,"Sincik (Adıyaman)",560791
"2023-03-10T05:58:15",35.304,38.732,7,0.66,"ML",2.3,"İncesu (Kayseri)",560797
"2023-03-10T05:54:38",38.291,38.211,7,0.6,"ML",1.2,"Yeşilyurt (Malatya)",560796
"2023-03-10T05:52:07",36.622,38.14,7,0.63,"ML",1.6,"Göksun (Kahramanmaraş)",560798
"2023-03-10T05:50:30",38.027,38.102,7,0.89,"ML",1.2,"Doğanşehir (Malatya)",560795
"2023-03-10T05:49:41",38.105,38.066,7,0.68,"ML",1.4,"Doğanşehir (Malatya)",560794
"2023-03-10T05:46:14",39.506,38.521,7,0.23,"ML",1.3,"Maden (Elazığ)",560800
"2023-03-10T05:38:51",37.444,37.634,7.1,0.21,"ML",1.1,"Pazarcık (Kahramanmaraş)",562754
"2023-03-10T05:30:59",37.878,38.919,20.3,0.33,"ML",1.5,"Hekimhan (Malatya)",560789
"2023-03-10T05:20:58",37.313,38.06,7,0.91,"ML",2.3,"Nurhak (Kahramanmaraş)",560786
"2023-03-10T05:18:22",36.269,37.961,15.98,0.44,"ML",2.3,"Göksun (Kahramanmaraş)",560788
"2023-03-10T05:18:00",38.708,38.206,9.21,0.41,"ML",2.3,"Pütürge (Malatya)",560784
"2023-03-10T05:09:39",37.191,37.49,5.6,0.19,"ML",1.4,"Dulkadiroğlu (Kahramanmaraş)",562748
"2023-03-10T05:00:23",36.605,38.097,7,0.54,"ML",2.7,"Göksun (Kahramanmaraş)",560783
"2023-03-10T04:59:09",37.122,37.454,7.5,0.51,"ML",1.9,"Dulkadiroğlu (Kahramanmaraş)",560785
"2023-03-10T04:54:32",37.273,37.543,7,0.5,"ML",2.2,"Pazarcık (Kahramanmaraş)",560781
"2023-03-10T04:51:20",38.542,38.168,13.66,0.49,"ML",2.3,"Battalgazi (Malatya)",560787
"2023-03-10T04:42:58",35.299,38.703,7.02,0.49,"ML",2.3,"İncesu (Kayseri)",560780
"2023-03-10T04:37:42",36.052,36.15,7,0.42,"ML",2.4,"Samandağ (Hatay)",560782
"2023-03-10T04:33:40",36.857,37.259,7.4,0.35,"ML",1.4,"Nurdağı (Gaziantep)",560777
"2023-03-10T04:30:27",36.596,37.922,7.04,0.4,"ML",2,"Onikişubat (Kahramanmaraş)",560779
"2023-03-10T04:23:56",40.39,38.554,20.91,0.54,"ML",2.6,"Hani (Diyarbakır)",560773
"2023-03-10T04:20:56",27.996,36.904,7,0.33,"ML",1.2,"Ege Denizi - Gökova Körfezi - [14.94 km] Milas (Muğla)",560776
"2023-03-10T04:18:29",35.307,38.727,7,0.51,"ML",1.6,"İncesu (Kayseri)",560775
"2023-03-10T04:12:11",39.895,38.505,7,0.74,"ML",1.5,"Alacakaya (Elazığ)",560770
"2023-03-10T04:03:36",38.626,38.14,7,0.86,"ML",1.2,"Pütürge (Malatya)",560769
"2023-03-10T04:01:20",36.342,37.976,7,0.47,"ML",1.9,"Göksun (Kahramanmaraş)",560771
"2023-03-10T03:58:38",35.31,38.728,7.04,0.86,"ML",1.3,"İncesu (Kayseri)",560768
"2023-03-10T03:53:25",35.27,38.711,10.19,0.7,"ML",1.9,"İncesu (Kayseri)",560766
"2023-03-10T03:52:49",36.361,37.88,6.99,0.43,"ML",2.1,"Göksun (Kahramanmaraş)",560764
"2023-03-10T03:51:46",37.791,38.128,7,0.6,"ML",2.1,"Doğanşehir (Malatya)",560759
"2023-03-10T03:49:56",36.675,37.141,7,0.42,"ML",2.6,"Nurdağı (Gaziantep)",560760
"2023-03-10T03:45:13",37.041,37.453,8.67,0.39,"ML",1.8,"Dulkadiroğlu (Kahramanmaraş)",560761
"2023-03-10T03:42:31",31.254,38.806,7,0.24,"ML",2.2,"Bolvadin (Afyonkarahisar)",560774
"2023-03-10T03:33:57",35.968,35.586,22.42,0.82,"ML",3,"Lazkiye (Suriye) - [33.94 km] Yayladağı (Hatay)",560778
"2023-03-10T03:32:29",38.317,38.264,10.37,0.58,"ML",1.3,"Yeşilyurt (Malatya)",560772
"2023-03-10T03:10:37",38.641,38.122,14.64,0.7,"ML",2.9,"Pütürge (Malatya)",560762
"2023-03-10T03:03:33",29.081,37.921,7.58,0.61,"ML",1.7,"Pamukkale (Denizli)",560763
"2023-03-10T03:00:37",38.505,38.134,3.92,0.35,"ML",2,"Sincik (Adıyaman)",560765
"2023-03-10T02:52:58",37.096,37.511,7,0.43,"ML",1.6,"Dulkadiroğlu (Kahramanmaraş)",560767
"2023-03-10T02:43:54",37.059,37.356,7,0.79,"ML",1.3,"Dulkadiroğlu (Kahramanmaraş)",560757
"2023-03-10T02:41:54",38.192,38.956,7,0.58,"ML",2,"Arguvan (Malatya)",560756
"2023-03-10T02:39:36",37.886,38.198,6.74,0.74,"ML",1.8,"Doğanşehir (Malatya)",560755
"2023-03-10T02:28:13",35.326,38.693,7,0.56,"MW",4.8,"Hacılar (Kayseri)",560749
"2023-03-10T02:25:40",38.269,38.044,7,0.72,"ML",1,"Çelikhan (Adıyaman)",560753
"2023-03-10T02:19:19",36.572,36.985,7,0.4,"ML",2.2,"İslahiye (Gaziantep)",560754
"2023-03-10T02:14:19",38.392,38.345,7,0.3,"ML",1,"Battalgazi (Malatya)",560751
"2023-03-10T02:11:22",34.603,37.123,6.99,0.16,"ML",1.6,"Çamlıyayla (Mersin)",560752
"2023-03-10T02:07:57",37.168,38.168,7.18,0.6,"ML",1.6,"Elbistan (Kahramanmaraş)",560750
"2023-03-10T02:00:05",37.907,37.857,7.15,0.71,"ML",1.4,"Tut (Adıyaman)",560748
"2023-03-10T01:58:27",37.819,38.142,7,0.58,"ML",2.4,"Doğanşehir (Malatya)",560747
"2023-03-10T01:54:13",37.227,38.055,6.97,0.68,"ML",2.8,"Ekinözü (Kahramanmaraş)",560742
"2023-03-10T01:51:36",36.951,37.462,7,0.5,"ML",1.6,"Dulkadiroğlu (Kahramanmaraş)",560745
"2023-03-10T01:48:05",39.857,38.709,7,0.82,"ML",2.2,"Kovancılar (Elazığ)",560744
"2023-03-10T01:44:34",36.774,37.257,7,0.43,"ML",2.8,"Türkoğlu (Kahramanmaraş)",560746
"2023-03-10T01:18:01",38.637,38.154,16.17,0.35,"ML",1.8,"Pütürge (Malatya)",560758
"2023-03-10T01:08:16",38.471,38.587,15.01,0.87,"ML",1.8,"Baskil (Elazığ)",560741
"2023-03-10T01:07:25",36.966,37.24,2.58,0.3,"ML",1.9,"Nurdağı (Gaziantep)",560743
"2023-03-10T00:57:35",38.305,38.086,6.6,0.62,"ML",1.6,"Çelikhan (Adıyaman)",560740
"2023-03-10T00:57:08",38.259,38.08,7,0.64,"ML",1.5,"Çelikhan (Adıyaman)",560739
"2023-03-10T00:52:15",37.804,38.313,7,0.81,"ML",2.7,"Akçadağ (Malatya)",560733
"2023-03-10T00:48:47",36.977,37.162,7,0.55,"ML",2.4,"Nurdağı (Gaziantep)",560738
"2023-03-10T00:47:20",38.462,38.084,7,0.53,"ML",1.5,"Sincik (Adıyaman)",560737
"2023-03-10T00:39:00",36.916,38.093,7.41,0.98,"ML",1.7,"Göksun (Kahramanmaraş)",560735
"2023-03-10T00:35:28",35.403,37.319,7,0.64,"ML",2.3,"Karaisalı (Adana)",560736
"2023-03-10T00:31:29",38.508,38.136,7,0.71,"ML",1.4,"Sincik (Adıyaman)",560732
"2023-03-10T00:31:28",36.596,37.81,7,0.79,"ML",1.8,"Onikişubat (Kahramanmaraş)",560734
"2023-03-10T00:27:24",36.834,38.104,7.01,0.75,"ML",2.3,"Göksun (Kahramanmaraş)",560730
"2023-03-10T00:16:11",36.372,37.953,7,0.47,"ML",1.3,"Göksun (Kahramanmaraş)",560731
"2023-03-10T00:10:29",37.653,37.781,7,0.42,"ML",1.2,"Gölbaşı (Adıyaman)",560727
"2023-03-10T00:06:47",40.834,39.167,6.99,0.98,"ML",1.8,"Karlıova (Bingöl)",560729
"2023-03-10T00:06:01",38.121,38.211,6.59,0.47,"ML",1.9,"Yeşilyurt (Malatya)",560726
"2023-03-10T00:05:10",36.322,36.359,7,0.55,"ML",1.6,"Kumlu (Hatay)",560728
"2023-03-10T00:01:16",38.676,38.206,7,0.55,"ML",2.6,"Pütürge (Malatya)",560725
"2023-03-09T23:59:06",36.479,36.617,7,0.78,"ML",1.5,"Hassa (Hatay)",560723
"2023-03-09T23:56:55",37.236,37.573,7,0.5,"ML",1.3,"Pazarcık (Kahramanmaraş)",560722
"2023-03-09T23:55:36",37.684,38.018,7.03,0.54,"ML",2.3,"Doğanşehir (Malatya)",560719
"2023-03-09T23:52:00",38.308,38.316,7,0.38,"ML",1.2,"Yeşilyurt (Malatya)",560721
"2023-03-09T23:49:43",36.883,42.038,8.13,0.55,"ML",1.5,"Karadeniz - [76.22 km] Çarşamba (Samsun)",560724
"2023-03-09T23:46:14",38.497,38.088,7,0.39,"ML",1.5,"Sincik (Adıyaman)",560720
"2023-03-09T23:34:16",38.486,38.125,7.24,0.29,"MW",4.1,"Sincik (Adıyaman)",560714
"2023-03-09T23:33:02",37.298,38.108,7,0.92,"ML",1.8,"Elbistan (Kahramanmaraş)",560715
"2023-03-09T23:25:40",31.252,38.826,6.97,0.3,"ML",2.1,"Bolvadin (Afyonkarahisar)",560716
"2023-03-09T23:22:56",36.751,39.314,7,0.73,"ML",2,"Altınyayla (Sivas)",560717
"2023-03-09T23:17:24",36.942,37.454,11.3,0.37,"ML",1.9,"Dulkadiroğlu (Kahramanmaraş)",560718
"2023-03-09T23:05:32",38.371,38.326,7.22,0.78,"ML",1.3,"Battalgazi (Malatya)",560713
"2023-03-09T23:02:43",36.508,38.009,7,0.7,"ML",2.9,"Göksun (Kahramanmaraş)",560712
"2023-03-09T22:56:40",38.594,38.166,7.01,0.63,"ML",1.5,"Battalgazi (Malatya)",560709
"2023-03-09T22:54:09",38.635,38.255,4.86,0.57,"ML",2,"Pütürge (Malatya)",560702
"2023-03-09T22:52:45",37.419,38.819,7,0.35,"ML",2,"Gürün (Sivas)",560706
"2023-03-09T22:50:59",36.957,37.46,7,0.49,"ML",1.9,"Dulkadiroğlu (Kahramanmaraş)",560704
"2023-03-09T22:44:12",26.24,39.401,17.07,0.29,"ML",2.6,"Ege Denizi - [11.06 km] Ayvacık (Çanakkale)",560711
"2023-03-09T22:43:45",38.698,38.194,7.01,0.61,"ML",2,"Pütürge (Malatya)",560708
"2023-03-09T22:38:26",37.373,38.032,7.01,0.6,"ML",2,"Nurhak (Kahramanmaraş)",560710
"2023-03-09T22:33:15",36.173,37.967,7,0.45,"ML",3,"Saimbeyli (Adana)",560707
"2023-03-09T22:28:16",36.928,42.008,14.55,0.49,"ML",2.4,"Karadeniz - [73.48 km] Çarşamba (Samsun)",560701
"2023-03-09T22:26:42",37.792,38.093,7,0.63,"ML",1.4,"Doğanşehir (Malatya)",560705
"2023-03-09T22:22:05",36.993,41.964,19.26,0.47,"MW",4,"Karadeniz - [69.71 km] Çarşamba (Samsun)",560695
"2023-03-09T22:19:02",39.147,39.401,7,0.28,"ML",1.4,"Ovacık (Tunceli)",560703
"2023-03-09T22:15:08",36.969,37.223,7,0.19,"ML",1.5,"Nurdağı (Gaziantep)",560700
"2023-03-09T22:14:31",38.268,38.283,7,0.3,"ML",2.2,"Yeşilyurt (Malatya)",560699
"2023-03-09T22:11:03",36.185,37.019,7,0.6,"ML",1.9,"Merkez (Osmaniye)",560698
"2023-03-09T22:08:37",35.51,35.511,21.91,0.61,"ML",3,"Akdeniz",560696
"2023-03-09T22:04:45",36.926,37.134,7.02,0.41,"ML",1.6,"Nurdağı (Gaziantep)",560697
"2023-03-09T21:57:01",38.472,38.16,14.96,0.25,"ML",1.6,"Battalgazi (Malatya)",560690
"2023-03-09T21:56:03",36.554,37.726,7,0.48,"ML",1.4,"Onikişubat (Kahramanmaraş)",560693
"2023-03-09T21:51:15",36.227,37.123,7,0.78,"ML",1.7,"Merkez (Osmaniye)",560694
"2023-03-09T21:45:46",37.874,38.191,6.99,0.38,"ML",2.1,"Doğanşehir (Malatya)",560687
"2023-03-09T21:40:08",36.254,37.716,10.29,0.53,"ML",2.2,"Kadirli (Osmaniye)",560692
"2023-03-09T21:35:45",37.321,38.267,7,0.94,"ML",2.3,"Elbistan (Kahramanmaraş)",560691
"2023-03-09T21:22:22",38.407,38.074,10.64,0.48,"ML",1.3,"Çelikhan (Adıyaman)",560689
"2023-03-09T21:19:05",37.037,37.226,7,0.42,"ML",2.8,"Pazarcık (Kahramanmaraş)",560688
"2023-03-09T21:13:11",38.086,38.576,7.01,0.39,"ML",1.7,"Yazıhan (Malatya)",560686
"2023-03-09T21:08:48",36.912,37.141,7,0.4,"MW",4.1,"Nurdağı (Gaziantep)",560680
"2023-03-09T21:02:27",38.172,38.237,7,0.32,"ML",1.3,"Yeşilyurt (Malatya)",560685
"2023-03-09T20:55:06",37.815,38.094,7.34,0.36,"ML",1.6,"Doğanşehir (Malatya)",560684
"2023-03-09T20:53:13",38.442,38.089,7,0.45,"ML",1.5,"Çelikhan (Adıyaman)",560683
"2023-03-09T20:49:26",38.589,38.156,7.11,0.38,"ML",1.7,"Battalgazi (Malatya)",560682
"2023-03-09T20:47:06",37.736,37.452,3.21,0.71,"ML",1.6,"Araban (Gaziantep)",560676
"2023-03-09T20:45:46",38.475,38.144,7.18,0.69,"ML",1.5,"Sincik (Adıyaman)",560681
"2023-03-09T20:44:23",37.025,37.328,6.99,0.25,"ML",1,"Türkoğlu (Kahramanmaraş)",560679
"2023-03-09T20:37:27",37.839,38.109,7.01,0.64,"ML",1.7,"Doğanşehir (Malatya)",560675
"2023-03-09T20:36:53",37.87,38.106,7,0.21,"ML",1.6,"Doğanşehir (Malatya)",560677
"2023-03-09T20:33:11",37.236,38.109,7.05,0.43,"ML",1.3,"Ekinözü (Kahramanmaraş)",560678
"2023-03-09T20:25:08",37.264,38.389,11.3,0.5,"ML",1.8,"Elbistan (Kahramanmaraş)",562737
"2023-03-09T20:23:11",36.284,37.925,7,0.63,"ML",2.5,"Göksun (Kahramanmaraş)",560673
"2023-03-09T20:19:34",36.289,37.842,7,0.54,"ML",1.5,"Göksun (Kahramanmaraş)",560674
"2023-03-09T20:05:29",36.632,38.066,7,0.24,"ML",1.5,"Göksun (Kahramanmaraş)",560672
"2023-03-09T20:02:47",37.852,38.126,7,0.5,"ML",1.7,"Doğanşehir (Malatya)",560671
"2023-03-09T19:59:51",36.072,36.988,6.98,0.69,"ML",2.5,"Erzin (Hatay)",560670
"2023-03-09T19:58:15",36.017,36.238,7.06,0.38,"ML",2.2,"Samandağ (Hatay)",560662
"2023-03-09T19:56:26",37.025,37.406,13.53,0.21,"ML",1.1,"Dulkadiroğlu (Kahramanmaraş)",560667
"2023-03-09T19:49:52",36.843,37.262,7,0.4,"ML",1.6,"Türkoğlu (Kahramanmaraş)",560666
"2023-03-09T19:47:37",37.375,37.772,7.96,0.33,"ML",1.4,"Çağlayancerit (Kahramanmaraş)",560664
"2023-03-09T19:41:57",37.003,37.222,7.95,0.66,"ML",1.7,"Nurdağı (Gaziantep)",560663
"2023-03-09T19:35:16",36.965,37.24,7,0.85,"ML",2.1,"Nurdağı (Gaziantep)",560661
"2023-03-09T19:33:43",38.818,38.258,7,0.37,"ML",1.2,"Pütürge (Malatya)",560665
"2023-03-09T19:30:55",36.293,37.052,4.24,0.53,"ML",2.2,"Merkez (Osmaniye)",560669
"2023-03-09T19:27:58",40.274,38.518,4.23,0.43,"ML",1.6,"Genç (Bingöl)",560668
"2023-03-09T19:20:11",38.321,38.074,10.09,0.21,"ML",1.4,"Çelikhan (Adıyaman)",560659
"2023-03-09T19:15:42",37.053,37.329,10.38,0.18,"ML",1.4,"Pazarcık (Kahramanmaraş)",560658
"2023-03-09T19:14:03",37.277,37.57,7.27,0.09,"ML",1.5,"Pazarcık (Kahramanmaraş)",560657
"2023-03-09T19:09:17",37.775,38.088,7,0.79,"ML",1.8,"Doğanşehir (Malatya)",560655
"2023-03-09T19:08:21",39.398,38.206,8.77,0.32,"ML",1,"Çüngüş (Diyarbakır)",560660
"2023-03-09T19:06:29",37.154,37.45,7,0.37,"ML",1.1,"Dulkadiroğlu (Kahramanmaraş)",560656
"2023-03-09T19:05:27",38.64,38.228,7,0.44,"ML",1.2,"Pütürge (Malatya)",560654
"2023-03-09T19:02:24",37.27,37.553,10.92,0.57,"ML",2.5,"Pazarcık (Kahramanmaraş)",560649
"2023-03-09T19:00:25",36.314,37.866,10.75,0.56,"ML",2.3,"Göksun (Kahramanmaraş)",560651
"2023-03-09T18:55:27",38.442,38.107,9.6,0.22,"MW",4.5,"Sincik (Adıyaman)",560646
"2023-03-09T18:48:32",38.071,38.576,7.03,0.48,"ML",1.8,"Yazıhan (Malatya)",560647
"2023-03-09T18:41:53",36.34,37.886,6.98,0.64,"ML",2.8,"Göksun (Kahramanmaraş)",560652
"2023-03-09T18:34:36",36.49,36.788,8.75,0.54,"ML",1.6,"Hassa (Hatay)",560650
"2023-03-09T18:32:42",43.362,38.779,7,0.39,"ML",1.3,"Tuşba (Van)",560653
"2023-03-09T18:29:04",37.642,37.998,6.99,0.61,"ML",3.1,"Doğanşehir (Malatya)",560644
"2023-03-09T18:25:38",38.538,37.2,6.96,0.43,"ML",2,"Karaköprü (Şanlıurfa)",560645
"2023-03-09T18:21:55",39.601,38.491,7,0.52,"ML",1.7,"Maden (Elazığ)",560643
"2023-03-09T18:16:11",38.319,38.125,7.04,0.47,"ML",1.6,"Çelikhan (Adıyaman)",560648
"2023-03-09T18:07:51",38.651,38.193,7,0.33,"ML",1.6,"Pütürge (Malatya)",560642
"2023-03-09T18:06:12",38.075,38.593,7,0.38,"ML",1.5,"Yazıhan (Malatya)",560641
"2023-03-09T18:00:01",38.089,38.218,7,0.29,"ML",1.7,"Yeşilyurt (Malatya)",560640
"2023-03-09T17:57:20",38.006,38.209,11.71,0.53,"ML",3.3,"Yeşilyurt (Malatya)",560628
"2023-03-09T17:56:52",38.175,37.971,7,0.55,"ML",2.5,"Merkez (Adıyaman)",560629
"2023-03-09T17:54:30",36.606,37.827,7,0.45,"ML",2.5,"Onikişubat (Kahramanmaraş)",560632
"2023-03-09T17:53:08",37.868,37.805,7.14,0.37,"ML",1.7,"Tut (Adıyaman)",560634
"2023-03-09T17:51:35",37.271,37.587,7,0.69,"ML",2.1,"Pazarcık (Kahramanmaraş)",560636
"2023-03-09T17:43:32",38.425,38.112,7,0.36,"ML",0.8,"Sincik (Adıyaman)",560639
"2023-03-09T17:41:33",37.61,38.016,6.87,0.44,"ML",1.8,"Doğanşehir (Malatya)",560637
"2023-03-09T17:40:54",38.11,38.576,7,0.83,"ML",1.2,"Yazıhan (Malatya)",560633
"2023-03-09T17:38:36",28.382,37.094,7,0.78,"ML",1.3,"Ula (Muğla)",560635
"2023-03-09T17:32:34",36.552,37.608,7,0.4,"ML",1.6,"Onikişubat (Kahramanmaraş)",560638
"2023-03-09T17:26:39",37.919,37.891,7,0.85,"ML",1.5,"Tut (Adıyaman)",560630
"2023-03-09T17:10:22",37.385,38.264,7,0.65,"ML",2.8,"Elbistan (Kahramanmaraş)",560625
"2023-03-09T17:03:58",38.047,38.541,10.59,0.42,"ML",1.4,"Yazıhan (Malatya)",560631
"2023-03-09T16:57:33",37.793,38.117,7,0.69,"ML",1.8,"Doğanşehir (Malatya)",560627
"2023-03-09T16:52:53",37.834,38.145,7,0.8,"ML",2.4,"Doğanşehir (Malatya)",560626
"2023-03-09T16:44:12",38.106,38.584,7.01,0.61,"ML",2.8,"Yazıhan (Malatya)",560622
"2023-03-09T16:40:03",38.489,38.107,7,0.36,"ML",3.4,"Sincik (Adıyaman)",560615
"2023-03-09T16:39:17",36.228,37.236,7,0.44,"ML",1.6,"Merkez (Osmaniye)",560619
"2023-03-09T16:36:17",37.861,37.884,7,0.49,"ML",2.1,"Gölbaşı (Adıyaman)",560617
"2023-03-09T16:35:00",37.86,37.899,7,0.45,"ML",2.3,"Gölbaşı (Adıyaman)",560616
"2023-03-09T16:29:04",38.269,38.288,7.04,0.47,"ML",1.9,"Yeşilyurt (Malatya)",560613
"2023-03-09T16:23:32",37.741,38.056,7,0.54,"ML",1.8,"Doğanşehir (Malatya)",560612
"2023-03-09T16:21:30",41.239,39.214,7,0.44,"ML",1.8,"Varto (Muş)",560614
"2023-03-09T16:18:04",36.58,38.074,6.97,0.43,"ML",2,"Göksun (Kahramanmaraş)",560610
"2023-03-09T16:16:47",37.012,37.292,9.19,0.34,"ML",2.1,"Pazarcık (Kahramanmaraş)",560611
"2023-03-09T16:09:33",38.076,38.575,7,0.67,"ML",3.6,"Yazıhan (Malatya)",560605
"2023-03-09T16:06:00",36.059,36.944,7,0.47,"ML",2.2,"Erzin (Hatay)",560606
"2023-03-09T16:03:51",36.857,37.322,10.7,0.26,"ML",1.6,"Türkoğlu (Kahramanmaraş)",560608
"2023-03-09T15:55:45",36.886,37.332,6.92,0.32,"ML",3.3,"Türkoğlu (Kahramanmaraş)",560602
"2023-03-09T15:48:12",36.485,37.82,7,0.33,"ML",1.5,"Andırın (Kahramanmaraş)",560600
"2023-03-09T15:47:53",38.1,38.042,7,0.35,"ML",1.2,"Doğanşehir (Malatya)",560603
"2023-03-09T15:41:44",37.831,38.133,7,0.6,"ML",2.3,"Doğanşehir (Malatya)",560621
"2023-03-09T15:38:27",37.105,37.431,7,0.51,"ML",2.2,"Dulkadiroğlu (Kahramanmaraş)",560620
"2023-03-09T15:35:01",36.334,37.92,7,0.83,"ML",1.9,"Göksun (Kahramanmaraş)",560624
"2023-03-09T15:33:21",36.392,37.975,11.65,0.59,"ML",1.3,"Göksun (Kahramanmaraş)",560623
"2023-03-09T15:26:45",36.244,37.859,7.03,0.79,"ML",2,"Saimbeyli (Adana)",560609
"2023-03-09T15:25:15",36.626,37.806,7,0.94,"ML",1.9,"Onikişubat (Kahramanmaraş)",560607
"2023-03-09T15:19:06",36.358,37.787,7,0.8,"ML",2.9,"Andırın (Kahramanmaraş)",560601
"2023-03-09T15:14:45",37.587,38.036,12.44,0.61,"ML",2.2,"Doğanşehir (Malatya)",560599
"2023-03-09T15:09:31",36.237,37.868,7.04,0.66,"ML",2.2,"Saimbeyli (Adana)",560604
"2023-03-09T15:03:32",36.975,37.286,7,0.62,"ML",2.4,"Pazarcık (Kahramanmaraş)",560618
"2023-03-09T14:58:33",38.128,38.171,7.41,0.48,"ML",2.8,"Yeşilyurt (Malatya)",560594
"2023-03-09T14:54:06",37.717,37.477,7,0.58,"ML",2,"Araban (Gaziantep)",560598
"2023-03-09T14:51:19",37.167,37.513,7,0.5,"ML",1.7,"Dulkadiroğlu (Kahramanmaraş)",560597
"2023-03-09T14:49:48",37.212,38.09,7,0.73,"ML",1.8,"Ekinözü (Kahramanmaraş)",560596
"2023-03-09T14:45:36",38.432,38.125,7.01,0.44,"ML",1.7,"Sincik (Adıyaman)",560595
"2023-03-09T14:35:52",38.484,38.102,19.32,0.26,"ML",2.1,"Sincik (Adıyaman)",560593
"2023-03-09T14:26:52",36.223,37.886,7,0.06,"ML",1.8,"Saimbeyli (Adana)",560591
"2023-03-09T14:21:08",35.286,38.724,7,0.43,"ML",2.1,"İncesu (Kayseri)",560592
"2023-03-09T14:13:38",36.139,36.302,6.42,0.24,"ML",1.9,"Antakya (Hatay)",560590
